RETAILER_CODE,RETAILER_YEAR,RETAILER_MONTH,RETAILER_SALES
1460,2011,6,126419.73
1460,2011,7,119279.82
1460,2011,8,253160.92
1460,2011,9,55588.7
1460,2011,10,102278.41
1460,2011,11,293931.24
1460,2011,12,225879.39
1460,2012,1,300004.26
1460,2012,2,249590.31
1460,2012,3,234707.85
1460,2012,4,126969.4
1460,2012,5,292412.45
1460,2012,6,201310.68
1460,2012,7,373799.58
1460,2012,8,163608.24
1460,2012,9,261406.19
1460,2012,10,346072.63
1460,2012,11,286206.45
1460,2012,12,189580.2
1460,2013,1,147977.1
1460,2013,2,309876.49
1460,2013,3,389533.1
1460,2013,4,118457.22
1460,2013,5,185744.08
1460,2013,6,171397.3
1460,2013,7,174735.03
1461,2010,2,246481.15
1461,2010,3,108856.41
1461,2010,4,347486.8
1461,2010,5,357684.38
1461,2010,6,248348.3
1461,2010,7,324657.7
1461,2010,8,529980.39
1461,2010,9,408241.26
1461,2010,10,292081.27
1461,2010,11,487034.02
1461,2010,12,583286.98
1461,2011,1,168273.09
1461,2011,2,206838.49
1461,2011,3,363610.36
1461,2011,4,372319.59
1461,2011,5,153309.16
1461,2011,6,99103.83
1461,2011,7,101775.15
1461,2011,8,235359.8
1461,2011,9,46045.4
1461,2011,10,451651.04
1461,2011,11,266619.44
1461,2011,12,219681.04
1461,2012,1,304551.44
1461,2012,2,278883.55
1461,2012,3,209411.46
1461,2012,4,45865.92
1461,2012,5,420702.71
1461,2012,6,354301.95
1461,2012,7,530179.22
1461,2012,8,359494.95
1461,2012,9,369697.2
1461,2012,10,237638.09
1461,2012,11,341935.42
1461,2012,12,613021.74
1461,2013,1,131272.75
1461,2013,2,655761.37
1461,2013,3,291331.21
1461,2013,4,76010.89
1461,2013,5,185238.55
1461,2013,6,114672.55
1461,2013,7,232233.8
1462,2010,1,90113.69
1462,2010,2,51835.02
1462,2010,3,112706.93
1462,2010,4,76730.94
1462,2010,5,114990.54
1462,2010,6,95096.23
1462,2010,7,261957.93
1462,2010,8,174475.95
1462,2010,9,48527.37
1462,2010,10,221437.28
1462,2010,11,262714.52
1462,2010,12,375399.71
1462,2011,1,415596.48
1462,2011,2,488633.79
1462,2011,3,490276.52
1462,2011,4,386926.36
1462,2011,5,439297.7
1462,2011,6,352916.49
1462,2011,7,347313.41
1462,2011,8,228497.15
1462,2011,9,419620.64
1462,2011,10,517488.62
1462,2011,11,410371.53
1462,2011,12,419001.18
1462,2012,1,443751.41
1462,2012,2,773168.38
1462,2012,3,373858.96
1462,2012,4,659806.81
1462,2012,5,722114.87
1462,2012,6,954805.38
1462,2012,7,638994.86
1462,2012,8,589660.73
1462,2012,9,571369.11
1462,2012,10,558803.75
1462,2012,11,562772.48
1462,2012,12,991499.23
1462,2013,1,688703.75
1462,2013,2,587501.78
1462,2013,3,917322.4
1462,2013,4,730147.8
1462,2013,5,547418.94
1462,2013,6,187376.35
1462,2013,7,385994.77
1465,2012,1,429146.25
1465,2012,2,68255.6
1465,2012,3,58378.9
1465,2012,4,76430.5
1465,2012,5,53409.52
1465,2012,6,77602.2
1465,2012,7,40883
1465,2012,8,49575.65
1465,2012,9,77189.7
1465,2012,10,45672.15
1465,2012,11,46999.8
1465,2012,12,76426.1
1465,2013,1,730832
1659,2013,3,186522
1659,2013,4,90712.19
1659,2013,5,149519.02
1659,2013,6,158578.08
1659,2013,7,326908.35
1660,2010,10,234886.34
1660,2010,11,243689.65
1660,2010,12,231808.37
1660,2011,1,352907.53
1660,2011,2,313829.48
1660,2011,3,291236.72
1660,2011,4,252409.29
1660,2011,5,178537.79
1660,2011,6,258054.99
1660,2011,7,110128.43
1660,2011,8,306327.72
1660,2011,9,256294.84
1660,2011,10,161307.22
1660,2011,11,293711.06
1660,2011,12,125825.79
1660,2012,1,470059.51
1660,2012,2,312633.87
1660,2012,3,463267.58
1660,2012,4,512634.02
1660,2012,5,260173.2
1660,2012,6,460528.78
1660,2012,7,172695.06
1660,2012,8,140061.24
1660,2012,9,98203.73
1660,2012,10,208603.72
1660,2012,11,81043.22
1660,2012,12,198378.15
1660,2013,1,489170.25
1660,2013,2,292280.16
1660,2013,3,215351.7
1660,2013,4,112420.49
1660,2013,5,314315.97
1660,2013,6,113976.63
1660,2013,7,86767.65
1661,2010,10,166117.25
1661,2010,11,165599.13
1661,2010,12,200158.71
1661,2011,1,174630.05
1661,2011,2,141049.86
1661,2011,3,284367.02
1661,2011,4,105593.31
1661,2011,5,248422.38
1661,2011,6,107935.49
1661,2011,7,67326.56
1661,2011,8,127260.54
1661,2011,9,226050.85
1661,2011,10,115156.33
1661,2011,11,150524.52
1661,2011,12,144643.46
1661,2012,1,284641.78
1661,2012,2,175096.1
1661,2012,3,365731.09
1661,2012,4,88663.91
1661,2012,5,73182.84
1661,2012,6,113973.71
1661,2012,7,207945.96
1661,2012,8,299022.28
1661,2012,9,95944.67
1661,2012,10,49812.1
1661,2012,11,105000
1661,2012,12,182325.07
1661,2013,1,305563.52
1661,2013,2,149340.08
1661,2013,3,79802.41
1661,2013,4,304444.96
1661,2013,5,182973.31
1661,2013,6,254918.68
1661,2013,7,188235.27
1662,2010,1,360092.32
1662,2010,2,314000.48
1662,2010,3,426352.34
1662,2010,4,307491.58
1662,2010,5,266378.08
1662,2010,6,261580.36
1662,2010,7,238047.94
1662,2010,8,313540.83
1662,2010,9,308570.36
1662,2010,10,88704.12
1662,2010,11,146612.61
1662,2010,12,140091.43
1662,2011,1,468902.85
1662,2011,2,383690.18
1662,2011,3,527900.72
1662,2011,4,136414.08
1662,2011,5,115254.14
1662,2011,6,374817.48
1662,2011,7,412564.34
1662,2011,8,310235.65
1662,2011,9,131041.47
1662,2011,10,187291.23
1662,2011,11,202673.88
1662,2011,12,346683.5
1662,2012,1,292273.24
1662,2012,2,465617.57
1662,2012,3,221353.93
1662,2012,4,297953.48
1662,2012,5,369806.45
1662,2012,6,595420.23
1662,2012,7,660247.99
1662,2012,8,343482.57
1662,2012,9,458959.34
1662,2012,10,399105.85
1662,2012,11,468891.08
1662,2012,12,452842.81
1662,2013,1,734977.53
1662,2013,2,576349.34
1662,2013,3,643949.69
1662,2013,4,275438.55
1662,2013,5,190791.86
1662,2013,6,450054.27
1662,2013,7,743974.17
1663,2010,1,315979.85
1663,2010,2,263872.9
1663,2010,3,392920.8
1663,2010,4,299343.52
1663,2010,5,211450.4
1663,2010,6,278688.78
1663,2010,7,207524.14
1663,2010,8,323161.85
1663,2010,9,445418.86
1663,2010,10,110666.86
1663,2010,11,232952.18
1663,2010,12,271060.83
1663,2011,1,254884.05
1663,2011,2,476306.8
1663,2011,3,404491.29
1663,2011,4,253728.92
1663,2011,5,349561.69
1663,2011,6,308755.97
1663,2011,7,189119.87
1663,2011,8,106170.65
1663,2011,9,349148.3
1663,2011,10,390644.4
1663,2011,11,346581.22
1663,2011,12,318715.47
1663,2012,1,484332.56
1663,2012,2,109775.32
1663,2012,3,187697.18
1663,2012,4,252188.46
1663,2012,5,195751.72
1663,2012,6,315287.6
1663,2012,7,481802.29
1663,2012,8,199618.29
1663,2012,9,304638.86
1663,2012,10,164807.32
1663,2012,11,372210.63
1663,2012,12,167183.24
1663,2013,1,583200.32
1663,2013,2,491860.34
1663,2013,3,473218.62
1663,2013,4,527062.54
1663,2013,5,247659.05
1663,2013,6,345020.66
1663,2013,7,629184.84
1664,2010,1,340218.24
1664,2010,2,423951.34
1664,2010,3,544686.6
1664,2010,4,212890.4
1664,2010,5,344997.84
1664,2010,6,360211.99
1664,2010,7,382154.15
1664,2010,8,391753.33
1664,2010,9,336349.49
1664,2010,10,168164.42
1664,2010,11,190928.99
1664,2010,12,382270.4
1664,2011,1,207680.63
1664,2011,2,324561.17
1664,2011,3,277480.67
1664,2011,4,274275.58
1664,2011,5,323628.6
1664,2011,6,315186.83
1664,2011,7,347447.16
1664,2011,8,144868.41
1664,2011,9,235486.41
1664,2011,10,275726.98
1664,2011,11,140927.73
1664,2011,12,546268.26
1664,2012,1,124021.57
1664,2012,2,679789.53
1664,2012,3,221700.04
1664,2012,4,250987.41
1664,2012,5,249825.73
1664,2012,6,357605.07
1664,2012,7,310796.27
1664,2012,8,253167.01
1664,2012,9,384297.26
1664,2012,10,516923.4
1664,2012,11,324207.49
1664,2012,12,130622.31
1664,2013,1,55433.42
1664,2013,2,789256.08
1664,2013,3,523105.89
1664,2013,4,579299.6
1664,2013,5,607713.01
1664,2013,6,425420.66
1664,2013,7,697347.39
1665,2010,1,391199.33
1665,2010,2,265190.37
1665,2010,3,192480.74
1665,2010,4,214114.99
1665,2010,5,369062.85
1665,2010,6,224528.65
1665,2010,7,283848.07
1665,2010,8,315486.51
1665,2010,9,199233.68
1665,2010,10,222357.53
1665,2010,11,222662.03
1665,2010,12,192435.42
1665,2011,1,376384.15
1665,2011,2,349605.91
1665,2011,3,243055.22
1665,2011,4,298484.66
1665,2011,5,326854.04
1665,2011,6,220825.75
1665,2011,7,215001.18
1665,2011,8,229138.51
1665,2011,9,201540.41
1665,2011,10,217996.49
1665,2011,11,152206.97
1665,2011,12,213293.44
1665,2012,1,201799.11
1665,2012,2,219309.31
1665,2012,3,207033.11
1665,2012,4,203880.21
1665,2012,5,301098.79
1665,2012,6,191814.61
1665,2012,7,205376.98
1665,2012,8,439610.72
1665,2012,9,353176.25
1665,2012,10,165269.2
1665,2012,11,184500.95
1665,2012,12,226461.29
1665,2013,1,261724.1
1665,2013,2,225799.12
1665,2013,3,167798.64
1665,2013,4,164703.52
1665,2013,5,272266.33
1665,2013,6,337678.03
1665,2013,7,243855.45
1666,2010,1,107993.53
1666,2010,2,146159.46
1666,2010,3,198043.56
1666,2010,4,148819.33
1666,2010,5,234678.14
1666,2010,6,299895.91
1666,2010,7,333456.02
1666,2010,8,153339.04
1666,2010,9,138487.98
1666,2010,10,353735.77
1666,2010,11,89523.05
1666,2010,12,127939.61
1666,2011,1,322356.33
1666,2011,2,172704.01
1666,2011,3,281282.98
1666,2011,4,171681.74
1666,2011,5,251363.59
1666,2011,6,190091.21
1666,2011,7,294948.99
1666,2011,8,349157
1666,2011,9,170867.56
1666,2011,10,233389.51
1666,2011,11,168828.54
1666,2011,12,115527.49
1666,2012,1,212614.27
1666,2012,2,328160.27
1666,2012,3,201916.4
1666,2012,4,233366.89
1666,2012,5,123892.99
1666,2012,6,141542.04
1666,2012,7,149531.75
1666,2012,8,232654.65
1666,2012,9,189196.21
1666,2012,10,176858.3
1666,2012,11,361495.61
1666,2012,12,99340.48
1666,2013,1,278316.5
1666,2013,2,280818.94
1666,2013,3,238820.46
1666,2013,4,285033.86
1666,2013,5,350078.6
1666,2013,6,347517.18
1666,2013,7,218161.6
1667,2010,1,19223.71
1667,2010,2,139809.4
1667,2010,3,30517.89
1667,2010,4,173022.54
1667,2010,5,80823.57
1667,2010,6,87638.4
1667,2010,7,65572.86
1667,2010,8,189228.76
1667,2010,9,59918.94
1667,2010,10,7106.4
1667,2010,11,23007.63
1667,2010,12,192845.49
1667,2011,1,339207.11
1667,2011,2,117714.67
1667,2011,3,272451.26
1667,2011,4,173750.09
1667,2011,5,317211.67
1667,2011,6,217038.82
1667,2011,7,494260.47
1667,2011,8,315070.22
1667,2011,9,314287.49
1667,2011,10,308514.75
1667,2011,11,425211.2
1667,2011,12,642076.74
1667,2012,1,339552.95
1667,2012,2,448978.25
1667,2012,3,247297.5
1667,2012,4,498838.54
1667,2012,5,265280.55
1667,2012,6,342818.31
1667,2012,7,159653.35
1101,2010,1,41543.16
1101,2010,2,5323.02
1101,2010,3,53702.28
1101,2010,4,21372.52
1101,2010,5,5156.21
1101,2010,6,54230.88
1101,2010,7,1929.55
1101,2010,8,23209.5
1101,2010,9,8361.81
1101,2010,10,25468.16
1101,2010,11,43819.52
1101,2010,12,18300.2
1101,2011,1,94835.82
1101,2011,2,42981.96
1101,2011,3,30383.19
1101,2011,4,87590.06
1101,2011,5,48931.66
1101,2011,7,27685.91
1101,2011,8,34695.8
1101,2011,9,88833.62
1101,2011,10,16000.04
1101,2011,11,36565.58
1101,2011,12,42915.93
1101,2012,1,60001.63
1101,2012,2,51553.68
1101,2012,3,16141.44
1101,2012,4,91027.81
1101,2012,5,1877.4
1101,2012,6,73132.1
1101,2012,7,27186.46
1101,2012,8,3852
1101,2012,9,85742.38
1101,2012,10,32595.37
1101,2012,11,41339.97
1101,2012,12,28239.29
1101,2013,1,88795.06
1101,2013,2,130602.27
1101,2013,4,119290.27
1101,2013,5,13110.33
1101,2013,6,197560.53
1101,2013,7,89706.3
1115,2010,1,188125.85
1115,2010,2,122762.89
1115,2010,3,101205.47
1115,2010,4,75335.89
1115,2010,5,180933.69
1115,2010,6,131332.51
1115,2010,7,130159.21
1115,2010,8,118041.62
1115,2010,9,38667.75
1115,2010,10,194518.37
1115,2010,11,93230.62
1115,2010,12,190983.12
1115,2011,1,212408.93
1115,2011,2,152499.24
1115,2011,3,196287.83
1115,2011,4,123298.06
1115,2011,5,160548.63
1115,2011,6,225565.56
1115,2011,7,142114.56
1115,2011,8,133842.72
1115,2011,9,164270.14
1115,2011,10,137678.04
1115,2011,11,157611.48
1115,2011,12,189588.54
1115,2012,1,105689.06
1115,2012,2,100109.27
1115,2012,3,115954.01
1115,2012,4,141995.96
1115,2012,5,101935.86
1115,2012,6,172506.17
1115,2012,7,154569.39
1115,2012,8,171775.3
1115,2012,9,254704.5
1115,2012,10,179730.73
1115,2012,11,136614.09
1115,2012,12,93116.45
1115,2013,1,171180.85
1115,2013,2,267955
1115,2013,3,251579.74
1115,2013,4,213218.74
1115,2013,5,155677.64
1115,2013,6,169014.98
1115,2013,7,240031.15
1123,2012,3,6110.67
1123,2012,4,134858.55
1123,2012,5,26627.08
1123,2012,7,179650.41
1123,2012,8,65561.71
1123,2012,9,8553
1123,2012,10,4348.12
1123,2012,11,93838.8
1123,2012,12,3458.66
1123,2013,1,8381.49
1123,2013,2,4606.41
1123,2013,3,3762.34
1123,2013,4,6152.22
1123,2013,5,6954
1123,2013,6,5019.52
1123,2013,7,4891.74
1132,2010,1,156049.42
1132,2010,2,166465.24
1132,2010,3,339926.05
1132,2010,4,203601.61
1132,2010,5,220549.84
1132,2010,6,122083.34
1132,2010,7,396324.04
1132,2010,8,307119.65
1132,2010,9,95080.02
1132,2010,10,364472.65
1132,2010,11,103664.87
1132,2010,12,150651.91
1132,2011,1,220637.1
1132,2011,2,164523.07
1132,2011,3,198750
1132,2011,4,203656.68
1132,2011,5,206252.52
1132,2011,6,45186.84
1132,2011,7,225466.53
1132,2011,8,145365.41
1132,2011,9,57238.16
1132,2011,10,233740.47
1132,2011,11,417414.58
1132,2011,12,234159.3
1132,2012,1,140666.9
1132,2012,2,275796.04
1132,2012,3,222457.21
1132,2012,4,323932.75
1132,2012,5,389940.99
1132,2012,6,317837.86
1132,2012,7,352796.55
1132,2012,8,499858.6
1132,2012,9,70157.46
1132,2012,10,568602.23
1132,2012,11,352417.2
1132,2012,12,327807.52
1132,2013,1,140371.05
1132,2013,2,392316.35
1132,2013,3,406956.53
1132,2013,4,214970.29
1132,2013,5,365639.29
1132,2013,6,131289.7
1132,2013,7,507219.38
1133,2010,1,220471.71
1133,2010,2,347147.64
1133,2010,3,268930.27
1133,2010,4,369147.05
1133,2010,5,353072.96
1133,2010,6,392523.08
1133,2010,7,396846.31
1133,2010,8,293523.77
1133,2010,9,282361.96
1133,2010,10,279493.07
1133,2010,11,316654.43
1133,2010,12,409138.73
1133,2011,1,326716.72
1133,2011,2,267227.69
1133,2011,3,406494.02
1133,2011,4,298262.22
1133,2011,5,347571.66
1133,2011,6,272746.27
1133,2011,7,331365.81
1133,2011,8,317562.71
1133,2011,9,154151.63
1133,2011,10,246870.18
1133,2011,11,316821.01
1133,2011,12,400233.86
1133,2012,1,302329.95
1133,2012,2,535042.9
1133,2012,3,319399.91
1133,2012,4,272666.2
1133,2012,5,430838.95
1133,2012,6,883920.24
1133,2012,7,365890.26
1133,2012,8,424747.53
1133,2012,9,704451.95
1133,2012,10,321825.42
1133,2012,11,485770.87
1133,2012,12,422729.92
1133,2013,1,613325.78
1133,2013,2,342583.43
1133,2013,3,1.06E+06
1133,2013,4,895369.72
1133,2013,5,762142.12
1133,2013,6,560389.48
1133,2013,7,881368.16
1134,2010,1,103019.63
1134,2010,2,127690.05
1134,2010,3,78002.66
1134,2010,4,45064.36
1134,2010,5,75911.22
1134,2010,6,141182.28
1134,2010,7,61168.38
1134,2010,8,77741.05
1134,2010,9,49603.21
1134,2010,10,13405.55
1134,2010,11,107074.24
1134,2010,12,59654.74
1134,2011,1,137470.78
1134,2011,2,145640.85
1134,2011,3,101703.73
1134,2011,4,55816.93
1134,2011,5,98271.01
1134,2011,6,102042.9
1134,2011,7,93147.41
1134,2011,8,78944.45
1134,2011,9,102680.25
1134,2011,10,79621.51
1134,2011,11,75141.85
1134,2011,12,119731.84
1134,2012,1,115533.36
1134,2012,2,208334.17
1134,2012,3,110363.3
1134,2012,4,128595.3
1134,2012,5,138138
1134,2012,6,146240.89
1134,2012,7,128458.64
1134,2012,8,102452.37
1134,2012,9,164936.87
1134,2012,10,187943.47
1134,2012,11,95312.92
1134,2012,12,135458.44
1134,2013,1,216255.29
1134,2013,2,192319.58
1134,2013,3,168929.96
1134,2013,4,267042.44
1134,2013,5,126992.09
1134,2013,6,164759.11
1134,2013,7,270645.79
1135,2010,1,223808.36
1135,2010,2,225835.85
1135,2010,3,235634.52
1135,2010,4,222522.46
1135,2010,5,279700.67
1135,2010,6,239643.69
1135,2010,7,280008.05
1135,2010,8,154493.5
1135,2010,9,437394.11
1135,2010,10,425053.94
1135,2010,11,236746.08
1135,2010,12,412232.76
1135,2011,1,385227
1135,2011,2,378902.99
1135,2011,3,524151.01
1135,2011,4,428920.41
1135,2011,5,335777.84
1135,2011,6,347076.88
1135,2011,7,119576.15
1135,2011,8,304213.41
1135,2011,9,377516.34
1135,2011,10,137143.31
1135,2011,11,425494.46
1135,2011,12,452663.37
1135,2012,1,366845.92
1135,2012,2,515625.01
1135,2012,3,834399.72
1135,2012,4,1.03E+06
1135,2012,5,210350.55
1135,2012,6,550418.35
1135,2012,7,349965.43
1135,2012,8,261082.74
1135,2012,9,256009.46
1135,2012,10,721723.07
1135,2012,11,220209.7
1135,2012,12,922417.37
1135,2013,1,178048.61
1135,2013,2,1.09E+06
1135,2013,3,978839.44
1135,2013,4,962445.54
1135,2013,5,158861.79
1135,2013,6,622191.75
1135,2013,7,246332.91
1137,2010,1,1.23E+06
1137,2010,2,1.35E+06
1137,2010,3,946286.21
1137,2010,4,947727.81
1137,2010,5,1.15E+06
1137,2010,6,1.46E+06
1137,2010,7,1.09E+06
1137,2010,8,1.22E+06
1137,2010,9,1.09E+06
1137,2010,10,1.06E+06
1137,2010,11,1.63E+06
1137,2010,12,1.18E+06
1137,2011,1,1.63E+06
1137,2011,2,2.22E+06
1137,2011,3,1.39E+06
1137,2011,4,1.78E+06
1137,2011,5,1.35E+06
1137,2011,6,1.50E+06
1137,2011,7,1.62E+06
1652,2010,10,98121.87
1652,2010,11,44532.04
1652,2010,12,11549.7
1652,2011,1,88927.25
1652,2011,2,68079.96
1652,2011,3,8937.12
1652,2011,4,59415.76
1652,2011,5,40300.62
1652,2011,6,116746.45
1652,2011,7,217050.42
1652,2011,8,19171.02
1652,2011,9,55154.88
1652,2011,10,96697.89
1652,2011,11,121314.9
1652,2011,12,59075.12
1652,2012,1,171425.64
1652,2012,2,38597.08
1652,2012,3,206203.64
1652,2012,4,483039.94
1652,2012,5,82050.8
1652,2012,6,269574.13
1652,2012,7,252191.7
1652,2012,8,128999.1
1652,2012,9,162842.69
1652,2012,10,154530.1
1652,2012,11,30876.48
1652,2012,12,83366
1652,2013,1,39350.47
1652,2013,2,247082.55
1652,2013,3,324360.45
1652,2013,4,78479.71
1652,2013,5,229675.99
1652,2013,6,104727.7
1652,2013,7,127731.66
1653,2010,1,109115.23
1653,2010,2,236529.44
1653,2010,3,143732.83
1653,2010,4,111349.9
1653,2010,5,116699.19
1653,2010,6,161754.91
1653,2010,7,137453.8
1653,2010,8,92822.4
1653,2010,9,184793.48
1653,2010,10,74367.39
1653,2010,11,71581.1
1653,2010,12,68211.96
1653,2011,1,195109.19
1653,2011,2,61840.32
1653,2011,3,145535.8
1653,2011,4,41707.4
1653,2011,5,99692.93
1653,2011,6,173835.39
1653,2011,7,69906.64
1653,2011,8,96110.86
1653,2011,9,115251.7
1653,2011,10,55764.22
1653,2011,11,217352.65
1653,2011,12,152443.82
1653,2012,1,75853.1
1653,2012,2,106481.13
1653,2012,3,184046.51
1653,2012,4,249075.11
1653,2012,5,234092.16
1653,2012,6,301181.16
1653,2012,7,239289.38
1653,2012,8,220394
1653,2012,9,284054.87
1653,2012,10,234816.26
1653,2012,11,305764.24
1653,2012,12,221652.87
1653,2013,1,145513.59
1653,2013,2,135562.05
1653,2013,3,321690.38
1653,2013,4,167345.55
1653,2013,5,326487.16
1653,2013,6,456392.42
1653,2013,7,310105.37
1654,2010,10,197114.8
1654,2010,11,284555.08
1654,2010,12,289452.18
1654,2011,1,228454.34
1654,2011,2,435127.08
1654,2011,3,255229.76
1654,2011,4,234881.76
1654,2011,5,282272.28
1654,2011,6,238796.83
1654,2011,7,231613.39
1654,2011,8,259729.34
1654,2011,9,217401.13
1654,2011,10,198035.81
1654,2011,11,333631.64
1654,2011,12,192785.89
1654,2012,1,156408.01
1654,2012,2,393240.32
1654,2012,3,233758.88
1654,2012,4,233508.8
1654,2012,5,512955.68
1654,2012,6,324290.05
1654,2012,7,144211.1
1654,2012,8,464505.87
1654,2012,9,138046.71
1654,2012,10,274486.9
1654,2012,11,249775.87
1654,2012,12,196272.78
1654,2013,1,123992.36
1654,2013,2,217468.35
1654,2013,3,211191.68
1654,2013,4,91775.62
1654,2013,5,176766.52
1654,2013,6,191194.62
1654,2013,7,198570.99
1656,2010,3,211092.25
1656,2010,4,179664.8
1656,2010,5,300100.55
1656,2010,6,205405.57
1656,2010,7,233155.29
1656,2010,8,243066.3
1656,2010,9,378421.25
1656,2010,10,130067.44
1656,2010,11,338447.6
1656,2010,12,330090.57
1656,2011,1,122723.4
1656,2011,2,138735.41
1656,2011,3,255530.46
1656,2011,4,106343.82
1656,2011,5,186805.87
1656,2011,6,256941.71
1656,2011,7,169345.25
1656,2011,8,186135.66
1656,2011,9,137712.2
1656,2011,10,79352.45
1656,2011,11,109157.05
1656,2011,12,50508.1
1656,2012,1,68477.15
1656,2012,2,56121.1
1656,2012,3,133567.15
1656,2012,4,175298.55
1656,2012,5,99007.5
1656,2012,6,149304.7
1656,2012,7,65817.35
1656,2012,8,85742.3
1656,2012,9,86285.7
1656,2012,10,61417.45
1656,2012,11,134802.95
1656,2012,12,167396.75
1656,2013,1,89160.9
1656,2013,2,81245.25
1656,2013,3,122653.45
1656,2013,4,95578.05
1656,2013,5,215753.95
1656,2013,6,83787.55
1656,2013,7,98854.7
1657,2010,1,54318.82
1657,2010,2,125388.25
1657,2010,3,128686.87
1657,2010,4,59520.2
1657,2010,5,97018.41
1657,2010,6,128367.67
1657,2010,7,112410.95
1657,2010,8,127572.55
1657,2010,9,65943.9
1657,2010,10,128010.09
1657,2010,11,47210.03
1657,2010,12,133300.09
1657,2011,1,92893.06
1657,2011,2,141039.47
1657,2011,3,121417.66
1657,2011,4,78039.94
1657,2011,5,94677.18
1657,2011,6,127028.76
1657,2011,7,137419.71
1657,2011,8,56359.39
1657,2011,9,153250.78
1657,2011,10,132219.72
1657,2011,11,157609.91
1657,2011,12,84564.81
1657,2012,1,96332.31
1657,2012,2,123821.73
1657,2012,3,186456.22
1657,2012,4,104844.17
1657,2012,5,105006.69
1657,2012,6,216500.29
1657,2012,7,121457.85
1657,2012,8,62331.95
1657,2012,9,190508.3
1657,2012,10,209363.89
1657,2012,11,198324.48
1657,2012,12,115279.95
1657,2013,1,183520.26
1657,2013,2,123147.6
1657,2013,3,270260.58
1657,2013,4,54322.1
1657,2013,5,52658.24
1657,2013,6,153023.39
1657,2013,7,128648.13
1658,2010,1,34956.14
1658,2010,2,83997.99
1658,2010,3,24600.01
1658,2010,4,73154.45
1658,2010,5,12419.3
1658,2010,6,51649.46
1658,2010,7,56406.19
1658,2010,8,46699.65
1658,2010,9,65648.77
1658,2010,10,35379.71
1658,2010,11,12934.95
1658,2010,12,20050.4
1658,2011,1,40813.94
1658,2011,2,56561.63
1658,2011,3,93461.17
1658,2011,4,127218.64
1658,2011,5,72881.09
1658,2011,6,124005.76
1658,2011,7,92491.74
1658,2011,8,99232.93
1658,2011,9,80348.52
1658,2011,10,147308.77
1658,2011,11,62717.85
1658,2011,12,81314.13
1658,2012,1,16846.59
1658,2012,2,85825.33
1658,2012,3,37173.7
1658,2012,4,97573.71
1658,2012,5,78531.27
1658,2012,6,154470.21
1658,2012,7,89354.67
1658,2012,8,51875.87
1658,2012,9,77396.56
1658,2012,10,77649.06
1658,2012,11,75313.32
1658,2012,12,137670.19
1658,2013,1,71140.76
1658,2013,2,316314.73
1658,2013,3,74347.32
1658,2013,4,292847.23
1658,2013,5,161119.17
1658,2013,6,206875.06
1658,2013,7,196944.54
1659,2010,1,62860.56
1659,2010,2,63934.54
1659,2010,3,97328.99
1659,2010,4,14683.45
1659,2010,5,16730.64
1659,2010,6,70135.56
1659,2010,7,70009.95
1659,2010,8,51372.71
1659,2010,9,48794.46
1659,2010,10,76864.55
1659,2010,11,11318.2
1659,2010,12,15238.35
1659,2011,1,62205.48
1659,2011,2,77935.56
1659,2011,3,79811.36
1659,2011,4,86777.12
1659,2011,5,67913.93
1659,2011,6,46047.28
1659,2011,7,92325.59
1659,2011,8,70339.22
1659,2011,9,62239.56
1659,2011,10,58589.62
1659,2011,11,76128.35
1659,2011,12,35728.19
1659,2012,1,30079.93
1659,2012,2,71244
1659,2012,3,89484.22
1659,2012,4,69806.33
1659,2012,5,131501.68
1659,2012,6,96601.82
1659,2012,7,112352.47
1659,2012,8,122579.04
1659,2012,9,81112.4
1659,2012,10,136663.35
1659,2012,11,63687.03
1659,2012,12,53412.04
1659,2013,1,163960.19
1659,2013,2,36922.71
1732,2010,12,267095.76
1732,2011,1,77400.23
1732,2011,2,107092.45
1732,2011,3,187778.09
1732,2011,4,99728.72
1732,2011,5,101393.09
1732,2011,6,140088.25
1732,2011,7,105520.11
1732,2011,8,172784.02
1732,2011,9,102177.93
1732,2011,10,85093.33
1732,2011,11,102694.65
1732,2011,12,254251.49
1732,2012,1,18781.24
1732,2012,2,135641.93
1732,2012,3,677.95
1732,2012,4,66982.87
1732,2012,5,42659.67
1732,2012,6,151913.92
1732,2012,7,41443.31
1732,2012,8,116053.68
1732,2012,9,124408.62
1732,2012,10,80498.53
1732,2012,11,68586.48
1732,2012,12,137586.95
1732,2013,2,91583.05
1732,2013,3,160902.96
1732,2013,4,59575.05
1732,2013,6,396591.06
1732,2013,7,82138.24
1733,2010,1,171002.37
1733,2010,2,97123.25
1733,2010,3,180580.1
1733,2010,4,82796.14
1733,2010,5,107986.1
1733,2010,6,201030.05
1733,2010,7,170459.67
1733,2010,8,151260.55
1733,2010,9,154913.66
1733,2010,10,95972
1733,2010,11,113712.9
1733,2010,12,186099.95
1733,2011,1,126902.21
1733,2011,2,157958.14
1733,2011,3,151545.42
1733,2011,4,119716.74
1733,2011,5,88175.48
1733,2011,6,183576.03
1733,2011,7,102163
1733,2011,8,129148.45
1733,2011,9,287555
1733,2011,10,94420.75
1733,2011,11,98789.42
1733,2011,12,144948.37
1733,2012,1,109414.4
1733,2012,2,163322.89
1733,2012,3,203690.85
1733,2012,4,74705.55
1733,2012,5,159869.61
1733,2012,6,125362.78
1733,2012,7,157624.14
1733,2012,8,138644.91
1733,2012,9,238315.52
